Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
44,86000,80,780,N,2442,5721,218000,208500,0.426848,Pay-off,non-default,FL,"40,171",0
29,155250,90,679,N,1805,4316,96000,96000,0.418211,Pay-off,non-default,CA,"49,894",1
68,112500,90,701,Y,1467,5707,105500,105500,0.257053,Active,non-default,TX,"41,275",1
60,63000,90,735,Y,1117,7083,143000,142400,0.157702,Active,non-default,IL,"45,787",0
44,300700,85,780,N,921,2083,139000,132000,0.442151,Active,non-default,LA,"35,523",1
35,202950,80,699,N,792,3089,85000,82750,0.256394,Active,non-default,OH,"44,160",1
55,165000,94,649,Y,1100,3088,47000,47000,0.356218,Active,non-default,IL,"45,787",1
30,61595,97,600,Y,2991,5953,257000,257000,0.502436,Active,non-default,IL,"45,787",0
53,114400,80,575,Y,929,1638,87000,85611,0.567155,Active,non-default,FL,"40,171",1
28,242155,95,689,N,730,1749,92000,88175,0.417381,Active,non-default,GA,"43,217",1
64,99000,90,669,N,1822,5189,202000,197000,0.351127,Active,non-default,CA,"49,894",0
45,177700,95,625,N,855,2218,45000,45000,0.385482,Active,non-default,KS,"43,725",1
37,177000,89,647,N,3729,5025,382000,369300,0.742136,Pay-off,non-default,CA,"49,894",0
35,157490,100,750,Y,1669,5755,295000,295000,0.290009,Active,non-default,NY,"44,228",0
26,133000,95,623,Y,2104,5500,185000,185000,0.382545,Pay-off,non-default,FL,"40,171",0
40,246050,95,790,N,719,3506,87000,86000,0.205077,Active,non-default,MS,"33,659",1
28,173000,100,769,N,1776,4379,191000,190000,0.405572,Pay-off,non-default,VA,"53,275",0
33,120000,80,639,N,3499,5558,280000,264767,0.629543,Active,non-default,CO,"51,022",0
29,118500,100,760,N,4085,5972,135000,135000,0.684025,Pay-off,non-default,NJ,"56,772",0
28,148623,102,645,N,934,4286,106000,115000,0.217919,Active,non-default,FL,"40,171",1
33,108000,80,609,N,879,2210,85000,84000,0.397738,Pay-off,non-default,IA,"43,042",1
37,252450,90,726,N,2028,3382,322400,341000,0.599645,Active,non-default,IL,"45,787",0
37,118000,100,628,Y,3007,6195,286000,281000,0.485391,Pay-off,non-default,CA,"49,894",0
25,187100,95,643,N,2293,3171,135800,132000,0.723116,Active,non-default,IL,"45,787",1
37,274500,90,660,Y,370,1516,64500,53900,0.244063,Active,non-default,FL,"40,171",1
30,197030,95,701,Y,1496,3310,170000,160000,0.451964,Active,non-default,VA,"53,275",1
28,97750,95,719,Y,1285,3900,123000,117900,0.329487,Active,non-default,GA,"43,217",0
45,181250,95,591,N,1117,3850,117000,115000,0.29013,Active,non-default,OH,"44,160",1
37,200000,84,694,N,0,5025,185000,184305,0,Pay-off,non-default,IL,"45,787",1
34,188000,80,771,Y,0,3952,220000,220000,0,Pay-off,non-default,CA,"49,894",0
21,61650,90,680,N,1199,5519,133900,133900,0.21725,Pay-off,non-default,MD,"56,763",0
27,181300,100,618,Y,1515,3033,205000,200000,0.499505,Pay-off,non-default,CA,"49,894",0
28,89950,100,744,N,2363,7487,330000,330000,0.315614,Active,non-default,CA,"49,894",0
24,209000,100,551,Y,1225,3450,163000,162000,0.355072,Default,default,GA,"43,217",1
47,174800,95,678,N,951,3279,109000,108120,0.290027,Active,non-default,NC,"39,000",1
29,105900,100,587,Y,2721,6393,125000,124900,0.425622,Active,non-default,FL,"40,171",0
25,90855,90,806,N,2192,5417,143000,143000,0.404652,Active,non-default,NY,"44,228",0
34,150500,98,656,Y,1155,3375,107000,107000,0.342222,Pay-off,non-default,FL,"40,171",1
20,116350,98,744,N,2144,4890,175000,170000,0.438446,Active,non-default,IL,"45,787",0
37,129600,90,651,Y,1163,3141,100000,98900,0.370264,Pay-off,non-default,FL,"40,171",1
41,77000,89,730,N,0,8374,278000,277060,0,Active,non-default,FL,"40,171",0
47,134500,100,660,Y,741,2160,63000,63000,0.343056,Pay-off,non-default,AZ,"42,590",1
47,163350,90,693,N,1386,3533,135000,134500,0.392301,Pay-off,non-default,TN,"38,550",1
30,251750,95,681,N,1487,2340,220000,220000,0.63547,Pay-off,non-default,IL,"45,787",1
37,137000,100,751,Y,1737,3976,89500,89500,0.436871,Active,non-default,OH,"44,160",1
37,166250,95,601,N,2319,3991,185000,184900,0.581057,Pay-off,non-default,MS,"33,659",0
41,33000,95,715,N,2707,6590,142000,138500,0.410774,Active,non-default,NE,"44,623",0
35,116442,100,714,Y,3054,7317,165500,165500,0.417384,Active,non-default,VA,"53,275",0
30,94050,97,773,N,866,4195,87500,83250,0.206436,Active,non-default,AL,"38,111",1
57,322700,96,756,N,835,2247,111500,111500,0.371607,Active,non-default,OH,"44,160",1
38,61750,95,745,Y,944,4630,110000,105500,0.203888,Pay-off,non-default,WI,"47,220",0
26,95000,95,775,N,1945,6443,210000,208800,0.301878,Pay-off,non-default,MI,"44,476",0
28,104000,80,676,N,2504,5158,177000,175969,0.485459,Pay-off,non-default,FL,"40,171",0
41,151618,92,683,N,1064,2207,166000,140000,0.482102,Pay-off,non-default,IL,"45,787",0
35,83000,100,754,N,1843,6974,280000,275000,0.264267,Pay-off,non-default,CA,"49,894",0
23,205000,88,611,Y,2839,4254,133500,133420,0.667372,Active,non-default,FL,"40,171",1
56,130150,95,776,N,2882,5156,143000,139615,0.55896,Pay-off,non-default,CO,"51,022",0
34,182550,97,649,Y,1439,4039,114000,110000,0.356276,Pay-off,non-default,MA,"52,354",1
29,106200,97,689,N,2171,4418,240000,239900,0.491399,Pay-off,non-default,MD,"56,763",0
37,67450,95,692,N,2114,6750,263000,263000,0.313185,Pay-off,non-default,CA,"49,894",0
27,151235,100,585,N,3710,3989,171000,169900,0.930058,Active,non-default,IL,"45,787",0
37,320000,80,636,N,0,5025,114500,114500,0,Active,non-default,MO,"43,988",1
42,79900,100,668,N,1480,3542,142000,138025,0.417843,Pay-off,non-default,FL,"40,171",0
53,219250,80,632,N,548,1571,55000,48000,0.348822,Active,non-default,OH,"44,160",1
57,140900,97,704,N,2042,6159,199000,199000,0.331547,Pay-off,non-default,CA,"49,894",0
37,121000,100,661,N,1975,4517,191000,190799,0.437237,Pay-off,non-default,NV,"46,984",0
30,275000,100,593,Y,1379,3733,105000,104900,0.369408,Active,non-default,TX,"41,275",1
45,93500,100,600,N,2512,7500,240000,235000,0.334933,Pay-off,non-default,TX,"41,275",0
30,109525,100,745,N,1763,5000,163900,163900,0.3526,Pay-off,non-default,IA,"43,042",0
27,189500,99,716,N,2125,5170,140000,140000,0.411025,Active,non-default,IL,"45,787",1
31,75000,100,775,N,2396,7260,205000,194000,0.330028,Active,non-default,OK,"38,281",0
42,155477,95,682,Y,2600,5303,180000,176900,0.490289,Active,non-default,GA,"43,217",0
51,159000,100,725,Y,942,2964,127000,127000,0.317814,Active,non-default,IL,"45,787",1
50,296000,80,733,Y,1382,1707,106500,106303,0.809607,Active,non-default,TX,"41,275",1
26,150000,100,568,Y,2239,6568,136000,134900,0.340895,Active,non-default,FL,"40,171",1
37,184800,80,748,N,1503,2882,250000,250000,0.521513,Active,non-default,WA,"48,688",0
33,128000,100,532,Y,500,2494,68000,50000,0.200481,Active,non-default,VA,"53,275",1
30,242250,95,651,Y,973,1875,106000,106000,0.518933,Active,non-default,FL,"40,171",1
37,138400,80,650,N,3080,8794,275000,268350,0.350239,Pay-off,non-default,LA,"35,523",0
30,118800,90,781,N,1693,5000,187000,180498,0.3386,Active,non-default,ID,"42,519",0
23,145936,100,687,Y,2336,4065,205000,204000,0.574662,Pay-off,non-default,MD,"56,763",0
31,316700,99,718,N,1337,5025,190000,190000,0.266086,Active,non-default,TX,"41,275",1
30,100700,99,690,Y,1890,6500,200000,200000,0.290769,Pay-off,non-default,MA,"52,354",0
28,185150,97,647,N,609,3291,80000,80000,0.18505,Pay-off,non-default,PA,"44,286",1
61,165000,75,739,N,2769,10000,164000,161001,0.2769,Active,non-default,OH,"44,160",1
37,252900,90,659,N,0,5025,96900,87000,0,Active,non-default,FL,"40,171",1
35,209250,97,692,N,1175,2850,90000,86900,0.412281,Active,non-default,MI,"44,476",1
37,78500,100,711,N,1293,4625,88500,88500,0.279568,Pay-off,non-default,TX,"41,275",0
39,171000,90,652,N,1609,4500,122500,122500,0.357556,Active,non-default,MN,"55,914",1
31,259560,90,526,Y,1107,2600,139900,139900,0.425769,Active,non-default,GA,"43,217",1
37,165000,88,691,Y,1447,3138,90000,83000,0.461122,Active,non-default,MS,"33,659",1
53,141000,100,784,N,1141,5701,143500,136000,0.20014,Active,non-default,VA,"53,275",0
33,114330,100,659,N,2829,4395,172000,172000,0.643686,Pay-off,non-default,FL,"40,171",0
33,78000,100,700,N,715,5716,83000,78000,0.125087,Pay-off,non-default,CA,"49,894",0
32,158650,95,761,N,2315,4583,127500,127500,0.505128,Pay-off,non-default,FL,"40,171",1
51,126350,95,645,Y,1879,6749,166000,161839,0.278412,Pay-off,non-default,TX,"41,275",0
59,77310,90,722,N,2111,7475,279000,274000,0.282408,Pay-off,non-default,NY,"44,228",0
37,71520,80,773,N,3907,12350,335000,269203,0.316356,Active,non-default,NY,"44,228",0
34,314000,87,776,N,716,1639,96000,87000,0.436852,Active,non-default,OH,"44,160",1
54,112000,100,691,N,1943,5226,165000,165000,0.371795,Active,non-default,GA,"43,217",0
37,112400,97,737,N,3610,7785,281500,280000,0.463712,Active,non-default,IL,"45,787",0
33,136900,100,640,N,1441,3576,110000,109900,0.402964,Active,non-default,IL,"45,787",1
32,118000,100,712,N,872,6600,134000,116700,0.132121,Active,non-default,IN,"43,003",0
37,161910,90,712,N,829,3466,130000,130000,0.239181,Pay-off,non-default,AZ,"42,590",1
36,130875,100,663,N,2935,7035,219000,218180,0.4172,Pay-off,non-default,IL,"45,787",0
28,187600,89,689,N,2961,4564,183500,183261,0.648773,Pay-off,non-default,NV,"46,984",1
37,172000,100,778,Y,1434,4333,142000,140000,0.330949,Pay-off,non-default,MD,"56,763",1
26,227950,97,721,Y,827,1583,83000,83000,0.522426,Pay-off,non-default,MN,"55,914",1
21,136000,85,543,Y,2095,3900,158000,157000,0.537179,Active,non-default,GA,"43,217",0
54,95000,100,642,N,1624,4167,155000,151300,0.389729,Active,non-default,TX,"41,275",0
25,98500,100,625,N,560,6399,82600,75000,0.087514,Active,non-default,FL,"40,171",1
37,78900,100,632,N,2613,5748,171000,169525,0.454593,Pay-off,non-default,PA,"44,286",0
32,213139,102,642,N,633,1622,40000,36100,0.390259,Active,non-default,PA,"44,286",1
21,110400,80,702,N,2398,5167,267000,265000,0.464099,Active,non-default,MO,"43,988",0
37,208075,102,633,Y,473,1413,57000,53560,0.334749,Active,non-default,PA,"44,286",1
44,120700,98,604,N,2909,5875,193000,193000,0.495149,Active,non-default,CA,"49,894",0
25,122350,100,691,Y,3382,7793,425000,420000,0.433979,Pay-off,non-default,NJ,"56,772",0
44,165000,100,653,N,0,3500,98000,94015,0,Active,non-default,TX,"41,275",1
30,162907,102,741,Y,1495,4177,143000,141811,0.357912,Active,non-default,IN,"43,003",1
37,104000,100,746,Y,3310,9849,361000,361000,0.336075,Pay-off,non-default,NY,"44,228",0
23,197721,90,617,N,1982,3635,116000,115000,0.545254,Active,non-default,IL,"45,787",1
36,166500,90,688,N,3236,4089,225000,224943,0.791392,Active,non-default,ME,"39,395",0
50,223100,100,578,Y,801,1820,69500,69400,0.44011,Active,non-default,MO,"43,988",1
32,54854,97,724,N,1734,8373,178000,176804,0.207094,Active,non-default,FL,"40,171",0
35,114800,80,603,N,1580,3774,140000,138500,0.418654,Pay-off,non-default,KS,"43,725",0
35,121000,100,774,N,1171,5000,155000,144056,0.2342,Pay-off,non-default,AZ,"42,590",0
52,103000,88,699,N,1805,4980,159000,158346,0.36245,Pay-off,non-default,FL,"40,171",0
30,209035,97,705,Y,1483,3831,119500,119500,0.387105,Pay-off,non-default,AZ,"42,590",1
39,342055,102,646,N,805,1622,50000,47500,0.496301,Active,non-default,TX,"41,275",1
23,54000,100,737,N,3105,8113,150000,149220,0.382719,Active,non-default,OH,"44,160",0
39,160800,100,735,N,1384,2672,140000,139400,0.517964,Active,non-default,MI,"44,476",1
23,176000,80,729,N,1427,3575,145000,137000,0.399161,Pay-off,non-default,GA,"43,217",1
26,92365,100,750,N,2484,5583,179000,179000,0.444922,Pay-off,non-default,OK,"38,281",0
37,105900,88,786,N,2560,5970,216000,216000,0.428811,Pay-off,non-default,WA,"48,688",0
43,283064,92,695,N,938,5025,110000,115000,0.186678,Pay-off,non-default,FL,"40,171",1
37,148200,95,640,N,1010,3794,76000,74900,0.26621,Pay-off,non-default,MO,"43,988",1
33,217585,95,587,Y,1317,3557,162000,158105,0.370256,Active,non-default,GA,"43,217",1
27,92600,100,629,N,0,8500,150000,148990,0,Active,non-default,TX,"41,275",0
37,75351,100,723,N,1557,5025,221000,221000,0.30987,Default,default,NY,"44,228",0
43,128000,80,700,Y,1922,3728,158000,156900,0.515558,Pay-off,non-default,FL,"40,171",0
37,141000,100,675,Y,1995,4784,111000,111000,0.417015,Pay-off,non-default,RI,"46,199",1
31,124000,90,627,Y,2708,4369,123500,123200,0.619821,Active,non-default,MI,"44,476",1
38,223700,95,747,N,1455,5025,174000,173828,0.28957,Pay-off,non-default,IN,"43,003",1
30,82650,95,724,N,2534,4607,244000,242000,0.550033,Active,non-default,VA,"53,275",0
39,137500,100,713,N,2057,3927,134000,133000,0.52381,Active,non-default,OH,"44,160",1
24,163300,100,764,N,1736,4500,215000,215000,0.385778,Active,non-default,VA,"53,275",0
29,76356,95,730,N,1868,6153,250000,260000,0.303592,Active,non-default,CO,"51,022",0
36,123222,87,763,N,903,3200,77000,74000,0.282188,Pay-off,non-default,TX,"41,275",1
26,135000,100,732,N,4673,7192,225000,218000,0.64975,Active,non-default,FL,"40,171",0
43,186850,95,578,N,927,1812,99500,95000,0.511589,Pay-off,non-default,CA,"49,894",1
27,207100,95,721,N,587,5025,59000,54000,0.116823,Pay-off,non-default,PA,"44,286",1
31,126000,90,698,Y,1928,4368,98000,95000,0.441392,Active,non-default,IA,"43,042",1
30,82450,97,789,Y,1259,5537,197000,195850,0.227379,Active,non-default,WA,"48,688",0
23,67250,100,781,N,2427,6250,149000,148000,0.38832,Active,non-default,ID,"42,519",0
37,275500,95,699,N,1137,2214,158000,157000,0.51355,Pay-off,non-default,AZ,"42,590",1
37,86400,100,602,Y,995,2943,95000,93500,0.33809,Active,non-default,VA,"53,275",0
31,193903,97,738,N,1890,2917,86000,85000,0.647926,Active,non-default,TX,"41,275",1
50,166410,90,730,N,2118,3300,129000,129000,0.641818,Active,non-default,OR,"42,617",1
57,275000,65,664,N,1649,10113,200000,194000,0.163057,Active,non-default,CA,"49,894",1
23,266000,95,667,N,3849,5025,365000,266000,0.766018,Pay-off,non-default,NY,"44,228",0
28,115950,100,711,N,1684,6500,194000,193000,0.259077,Pay-off,non-default,VA,"53,275",0
37,102550,100,616,N,2653,7034,285000,285000,0.377168,Default,default,IL,"45,787",0
33,237500,95,773,N,1473,3043,69000,63000,0.484062,Active,non-default,AR,"33,948",1
32,98400,100,728,N,3336,6031,243000,242840,0.553142,Pay-off,non-default,DE,"50,152",0
37,144000,60,735,N,1308,3900,196000,196000,0.335385,Active,non-default,MI,"44,476",0
49,212000,65,701,N,2123,4806,185000,183500,0.441739,Pay-off,non-default,GA,"43,217",1
43,75150,90,655,N,0,5000,152000,150201,0,Pay-off,non-default,NV,"46,984",0
19,104000,100,680,N,1215,7800,145000,139900,0.155769,Default,default,UT,"50,614",0
26,118000,71,792,N,1932,3834,128500,128500,0.503912,Pay-off,non-default,IL,"45,787",0
57,72000,80,709,N,2806,5025,325000,305000,0.558443,Pay-off,non-default,NY,"44,228",0
29,294600,100,754,Y,1011,1274,148000,144500,0.793564,Pay-off,non-default,NC,"39,000",1
29,321000,100,649,N,1919,5025,129000,129000,0.381915,Active,non-default,NV,"46,984",1
24,184647,95,612,N,915,4375,87900,87900,0.209143,Default,default,FL,"40,171",1
50,153898,92,646,Y,988,2275,65000,65000,0.434286,Pay-off,non-default,PA,"44,286",1
36,322700,99,668,N,938,1573,69500,69500,0.596313,Active,non-default,TN,"38,550",1
48,113000,100,538,N,1269,3768,131000,130560,0.336783,Active,non-default,GA,"43,217",0
39,167475,102,632,Y,1471,3040,136750,136750,0.483882,Active,non-default,GA,"43,217",1
52,92000,80,708,N,0,5200,123000,122720,0,Pay-off,non-default,NY,"44,228",0
32,211500,100,708,N,0,4750,202000,186000,0,Active,non-default,CA,"49,894",1
37,297000,90,685,N,0,5025,240000,239900,0,Pay-off,non-default,CA,"49,894",1
37,149900,100,767,N,1582,4090,146000,145000,0.386797,Active,non-default,WI,"47,220",1
28,184265,85,749,N,1164,5025,67000,67000,0.231656,Active,non-default,FL,"40,171",1
25,79000,100,662,N,1386,7250,190000,185000,0.191172,Pay-off,non-default,CA,"49,894",0
37,190000,95,657,Y,1890,3654,121000,121000,0.517241,Active,non-default,FL,"40,171",1
37,151000,100,712,N,2732,6000,230000,230000,0.455333,Pay-off,non-default,IL,"45,787",0
37,200000,67,637,N,1323,2340,74496,74000,0.565385,Active,non-default,MD,"56,763",1
22,70000,100,696,N,1715,5884,185000,178826,0.291468,Active,non-default,FL,"40,171",0
37,161500,95,633,N,0,5025,308000,307500,0,Pay-off,non-default,NJ,"56,772",0
49,55999,79,668,N,2365,6083,224000,215160,0.388788,Default,default,TX,"41,275",0
37,139800,100,720,N,3144,3967,92000,91200,0.792538,Pay-off,non-default,ND,"39,594",1
49,274050,102,701,Y,971,2271,103000,99000,0.427565,Active,non-default,SC,"39,326",1
37,92000,100,649,Y,1303,3419,111000,110000,0.381106,Default,default,IL,"45,787",0
42,85260,102,687,N,1807,5481,82000,80350,0.329684,Default,default,OH,"44,160",1
37,105000,82,711,N,4271,9787,260000,255000,0.436395,Pay-off,non-default,NV,"46,984",0
56,92000,100,710,N,2261,3999,175000,173001,0.565391,Pay-off,non-default,CA,"49,894",0
57,112927,90,710,N,2237,5716,143000,143000,0.391358,Active,non-default,TX,"41,275",0
49,252000,80,782,N,1820,3550,246000,245181,0.512676,Active,non-default,SC,"39,326",1
42,90000,100,615,Y,3515,7500,281500,279000,0.468667,Active,non-default,TX,"41,275",0
29,98940,97,721,N,2434,6904,187000,185000,0.352549,Active,non-default,TX,"41,275",0
32,114950,95,560,N,932,2608,79000,75000,0.357362,Active,non-default,OH,"44,160",1
33,171000,82,754,N,1783,2620,237500,236900,0.680534,Active,non-default,TN,"38,550",0
38,102000,100,775,N,1321,5779,48000,47800,0.228586,Pay-off,non-default,FL,"40,171",1
37,101115,90,736,Y,2177,8600,218000,218000,0.25314,Pay-off,non-default,WI,"47,220",0
35,111200,80,692,N,1271,4000,200500,111200,0.31775,Pay-off,non-default,CA,"49,894",0
37,306100,100,789,N,1173,5025,140000,130000,0.233448,Active,non-default,NJ,"56,772",1
43,129900,100,686,N,1103,4200,164000,164000,0.262619,Pay-off,non-default,CA,"49,894",0
47,275000,100,750,N,1540,1934,91000,91000,0.796277,Pay-off,non-default,VA,"53,275",1
41,94400,80,702,Y,3575,8297,300000,299990,0.430879,Active,non-default,MD,"56,763",0
37,191500,102,648,Y,1457,2500,99000,98675,0.5828,Pay-off,non-default,FL,"40,171",1
23,106764,70,616,Y,2308,28000,267000,265000,0.082429,Pay-off,non-default,AZ,"42,590",0
52,412250,85,639,N,0,5025,214500,214031,0,Pay-off,non-default,TN,"38,550",1
26,115600,85,668,Y,1502,4929,142000,140000,0.304727,Active,non-default,PA,"44,286",0
64,107100,90,726,N,2339,4605,212000,210692,0.507926,Pay-off,non-default,AZ,"42,590",0
25,104805,100,769,N,1701,6500,233000,233000,0.261692,Pay-off,non-default,CA,"49,894",0
47,285000,100,717,N,0,5025,189000,189000,0,Pay-off,non-default,NJ,"56,772",1
51,98800,95,762,N,1595,3389,225000,154000,0.47064,Active,non-default,IL,"45,787",0
41,190000,90,663,N,1893,5025,250000,250000,0.37674,Default,default,MD,"56,763",0
29,101500,102,635,N,1313,3217,128000,127000,0.408144,Pay-off,non-default,FL,"40,171",0
37,93500,85,684,N,1574,3879,145000,139900,0.405775,Active,non-default,OR,"42,617",0
46,201400,95,780,N,1139,5025,150000,149312,0.226681,Pay-off,non-default,AZ,"42,590",1
37,104000,100,748,N,1834,4633,217000,212000,0.395856,Active,non-default,MD,"56,763",0
26,178600,99,743,N,1209,4654,166000,165900,0.259777,Active,non-default,OH,"44,160",1
27,91000,100,688,N,1897,6222,240000,235950,0.304886,Pay-off,non-default,FL,"40,171",0
25,273000,75,623,N,1339,2667,75000,64660,0.502062,Pay-off,non-default,NY,"44,228",1
53,93000,100,758,N,2794,6355,221500,221320,0.439654,Pay-off,non-default,GA,"43,217",0
24,129000,97,563,N,1930,4626,240500,236500,0.417207,Pay-off,non-default,VA,"53,275",0
21,85000,100,687,Y,2504,7460,218000,217500,0.335657,Pay-off,non-default,MD,"56,763",0
34,100000,100,691,N,1955,2253,112000,112000,0.867732,Active,non-default,MI,"44,476",0
37,289750,95,714,N,1294,5025,218000,218000,0.257529,Active,non-default,FL,"40,171",1
